"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"113","YLR449W","TRUE","0.0468623418610539","64","2524","47","0.018621236133122","0.734375","GO:1903313","GO:BP","positive regulation of mRNA metabolic process","5076","26354","c(""GO:0016071"", ""GO:0051254"", ""GO:1903311"")"
"114","YLR449W","TRUE","0.0497897443365446","663","2524","375","0.148573692551506","0.565610859728507","GO:0046907","GO:BP","intracellular transport","5076","14486","c(""GO:0006810"", ""GO:0051641"", ""GO:0051649"")"
"115","YLR449W","TRUE","2.86415537557389e-77","4631","2483","2337","0.941200161095449","0.504642625782768","GO:0005622","GO:CC","intracellular anatomical structure","5488","284","GO:0110165"
"116","YLR449W","TRUE","9.78645614469251e-37","3671","2483","1885","0.759162303664921","0.51348406428766","GO:0005737","GO:CC","cytoplasm","5488","385","c(""GO:0005622"", ""GO:0110165"")"
"117","YLR449W","TRUE","1.33637959830187e-33","4030","2483","2024","0.815142972211035","0.502233250620347","GO:0043229","GO:CC","intracellular organelle","5488","2130","c(""GO:0005622"", ""GO:0043226"")"
"118","YLR449W","TRUE","4.14614167324241e-33","4036","2483","2025","0.815545710833669","0.501734390485629","GO:0043226","GO:CC","organelle","5488","2127","GO:0110165"
"119","YLR449W","TRUE","7.95923733271396e-31","2024","2483","1128","0.454289166331051","0.557312252964427","GO:0032991","GO:CC","protein-containing complex","5488","1570","GO:0005575"
"120","YLR449W","TRUE","1.83988779828392e-26","704","2483","455","0.183246073298429","0.646306818181818","GO:0005829","GO:CC","cytosol","5488","470","c(""GO:0005737"", ""GO:0110165"")"
"121","YLR449W","TRUE","1.53568447769968e-21","1004","2483","597","0.240434957712445","0.594621513944223","GO:0043233","GO:CC","organelle lumen","5488","2134","c(""GO:0031974"", ""GO:0043226"")"
"122","YLR449W","TRUE","1.53568447769968e-21","1004","2483","597","0.240434957712445","0.594621513944223","GO:0031974","GO:CC","membrane-enclosed lumen","5488","1446","GO:0110165"
"123","YLR449W","TRUE","1.53568447769968e-21","1004","2483","597","0.240434957712445","0.594621513944223","GO:0070013","GO:CC","intracellular organelle lumen","5488","2720","c(""GO:0043229"", ""GO:0043233"")"
"124","YLR449W","TRUE","3.17279488050103e-20","3680","2483","1832","0.737817156665324","0.497826086956522","GO:0043227","GO:CC","membrane-bounded organelle","5488","2128","GO:0043226"
"125","YLR449W","TRUE","6.59146485363989e-20","3676","2483","1829","0.736608940797422","0.497551686615887","GO:0043231","GO:CC","intracellular membrane-bounded organelle","5488","2132","c(""GO:0043227"", ""GO:0043229"")"
"126","YLR449W","TRUE","3.32595201377681e-19","656","2483","410","0.165122835279903","0.625","GO:0031981","GO:CC","nuclear lumen","5488","1452","c(""GO:0005634"", ""GO:0070013"")"
"127","YLR449W","TRUE","6.5224058342501e-15","313","2483","213","0.085783326621023","0.680511182108626","GO:0005654","GO:CC","nucleoplasm","5488","312","c(""GO:0031981"", ""GO:0110165"")"
"128","YLR449W","TRUE","1.51231703650566e-12","504","2483","310","0.124848973016512","0.615079365079365","GO:1990904","GO:CC","ribonucleoprotein complex","5488","4442","GO:0032991"
"129","YLR449W","TRUE","2.96835181652301e-12","670","2483","395","0.159081755940395","0.58955223880597","GO:1902494","GO:CC","catalytic complex","5488","4001","GO:0032991"
"130","YLR449W","TRUE","1.35718168463233e-11","304","2483","200","0.0805477245267821","0.657894736842105","GO:0005730","GO:CC","nucleolus","5488","378","c(""GO:0031981"", ""GO:0043232"")"
"131","YLR449W","TRUE","1.14825204902169e-10","1305","2483","702","0.282722513089005","0.537931034482759","GO:0043228","GO:CC","non-membrane-bounded organelle","5488","2129","GO:0043226"
"132","YLR449W","TRUE","1.14825204902169e-10","1305","2483","702","0.282722513089005","0.537931034482759","GO:0043232","GO:CC","intracellular non-membrane-bounded organelle","5488","2133","c(""GO:0043228"", ""GO:0043229"")"
"133","YLR449W","TRUE","1.31189884383543e-10","74","2483","63","0.0253725332259364","0.851351351351351","GO:0055029","GO:CC","nuclear DNA-directed RNA polymerase complex","5488","2562","c(""GO:0000428"", ""GO:0140513"")"
"134","YLR449W","TRUE","1.64487911301834e-10","138","2483","103","0.0414820781312928","0.746376811594203","GO:0061695","GO:CC","transferase complex, transferring phosphorus-containing groups","5488","2638","GO:1990234"
"135","YLR449W","TRUE","2.43575716310349e-10","76","2483","64","0.0257752718485703","0.842105263157895","GO:0030880","GO:CC","RNA polymerase complex","5488","1159","c(""GO:0061695"", ""GO:0140535"")"
"136","YLR449W","TRUE","2.43575716310349e-10","76","2483","64","0.0257752718485703","0.842105263157895","GO:0000428","GO:CC","DNA-directed RNA polymerase complex","5488","90","GO:0030880"
"137","YLR449W","TRUE","2.76905016633604e-10","137","2483","102","0.0410793395086589","0.744525547445255","GO:0030684","GO:CC","preribosome","5488","1137","GO:1990904"
"138","YLR449W","TRUE","1.83508963400458e-09","160","2483","114","0.0459122029802658","0.7125","GO:0022626","GO:CC","cytosolic ribosome","5488","1015","c(""GO:0005829"", ""GO:0005840"")"
"139","YLR449W","TRUE","2.17840934958525e-08","1976","2483","1006","0.405155054369714","0.509109311740891","GO:0005634","GO:CC","nucleus","5488","295","GO:0043231"
"140","YLR449W","TRUE","5.61714288895419e-08","457","2483","270","0.108739428111156","0.590809628008753","GO:0140535","GO:CC","intracellular protein-containing complex","5488","3964","GO:0032991"
"141","YLR449W","TRUE","1.13293851049228e-06","51","2483","43","0.0173177607732582","0.843137254901961","GO:0016591","GO:CC","RNA polymerase II, holoenzyme","5488","894","c(""GO:0005654"", ""GO:0055029"")"
"142","YLR449W","TRUE","3.68561051386531e-06","52","2483","43","0.0173177607732582","0.826923076923077","GO:0032040","GO:CC","small-subunit processome","5488","1464","GO:0030684"
"143","YLR449W","TRUE","1.58519562961784e-05","380","2483","221","0.0890052356020942","0.581578947368421","GO:1990234","GO:CC","transferase complex","5488","4207","GO:1902494"
"144","YLR449W","TRUE","4.46504941321631e-05","56","2483","44","0.0177204993958921","0.785714285714286","GO:0005657","GO:CC","replication fork","5488","315","c(""GO:0005694"", ""GO:0110165"")"
"145","YLR449W","TRUE","4.87476514768782e-05","521","2483","290","0.116794200563834","0.556621880998081","GO:0031984","GO:CC","organelle subcompartment","5488","1455","c(""GO:0043227"", ""GO:0043229"", ""GO:0110165"")"
"146","YLR449W","TRUE","5.24104013775888e-05","396","2483","227","0.0914216673378977","0.573232323232323","GO:0042175","GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network","5488","2022","c(""GO:0012505"", ""GO:0016020"")"
"147","YLR449W","TRUE","6.4912617407223e-05","383","2483","220","0.0886024969794603","0.574412532637076","GO:0005789","GO:CC","endoplasmic reticulum membrane","5488","433","c(""GO:0031090"", ""GO:0042175"", ""GO:0098827"")"
"148","YLR449W","TRUE","8.7380788763275e-05","390","2483","223","0.0898107128473621","0.571794871794872","GO:0098827","GO:CC","endoplasmic reticulum subcompartment","5488","3638","c(""GO:0005783"", ""GO:0031984"")"
"149","YLR449W","TRUE","9.62697389081019e-05","52","2483","41","0.0165122835279903","0.788461538461538","GO:1905369","GO:CC","endopeptidase complex","5488","4089","GO:1905368"
"150","YLR449W","TRUE","0.000144458033727239","678","2483","365","0.146999597261377","0.53834808259587","GO:0140513","GO:CC","nuclear protein-containing complex","5488","3961","c(""GO:0005634"", ""GO:0032991"")"
"151","YLR449W","TRUE","0.00020132508227063","83","2483","59","0.0237615787354007","0.710843373493976","GO:0022625","GO:CC","cytosolic large ribosomal subunit","5488","1014","c(""GO:0015934"", ""GO:0022626"")"
"152","YLR449W","TRUE","0.000616920688768708","258","2483","152","0.0612162706403544","0.589147286821705","GO:0005840","GO:CC","ribosome","5488","480","GO:0043232"
"153","YLR449W","TRUE","0.000977516377379663","490","2483","268","0.107933950865888","0.546938775510204","GO:0005783","GO:CC","endoplasmic reticulum","5488","427","c(""GO:0005737"", ""GO:0012505"", ""GO:0043231"")"
"154","YLR449W","TRUE","0.00140712833860863","42","2483","33","0.013290374546919","0.785714285714286","GO:0043596","GO:CC","nuclear replication fork","5488","2177","c(""GO:0000228"", ""GO:0005657"")"
"155","YLR449W","TRUE","0.00147318904246344","81","2483","56","0.022553362867499","0.691358024691358","GO:1905368","GO:CC","peptidase complex","5488","4088","GO:1902494"
"156","YLR449W","TRUE","0.00156600045090939","47","2483","36","0.0144985904148208","0.765957446808511","GO:0000502","GO:CC","proteasome complex","5488","98","c(""GO:0140535"", ""GO:1905369"")"
"157","YLR449W","TRUE","0.00221579330111741","66","2483","47","0.0189287152637938","0.712121212121212","GO:0022627","GO:CC","cytosolic small ribosomal subunit","5488","1016","c(""GO:0015935"", ""GO:0022626"")"
"158","YLR449W","TRUE","0.00254910275430455","1199","2483","606","0.24405960531615","0.505421184320267","GO:0031090","GO:CC","organelle membrane","5488","1217","c(""GO:0016020"", ""GO:0043227"")"
"159","YLR449W","TRUE","0.00265656606790095","21","2483","19","0.0076520338300443","0.904761904761905","GO:0005838","GO:CC","proteasome regulatory particle","5488","478","c(""GO:0022624"", ""GO:0032991"")"
"160","YLR449W","TRUE","0.00265656606790095","21","2483","19","0.0076520338300443","0.904761904761905","GO:0022624","GO:CC","proteasome accessory complex","5488","1013","c(""GO:0000502"", ""GO:0005622"", ""GO:0032991"")"
"161","YLR449W","TRUE","0.0027241561106338","228","2483","134","0.053966975432944","0.587719298245614","GO:0044391","GO:CC","ribosomal subunit","5488","2334","c(""GO:0005840"", ""GO:1990904"")"
"162","YLR449W","TRUE","0.00377933023257546","919","2483","472","0.190092629883206","0.513601741022851","GO:0012505","GO:CC","endomembrane system","5488","817","GO:0110165"
"163","YLR449W","TRUE","0.00412690051988119","17","2483","16","0.00644381796214257","0.941176470588235","GO:0005666","GO:CC","RNA polymerase III complex","5488","322","GO:0055029"
"164","YLR449W","TRUE","0.00416334665425539","90","2483","60","0.0241643173580346","0.666666666666667","GO:0031970","GO:CC","organelle envelope lumen","5488","1443","c(""GO:0031967"", ""GO:0070013"")"
"165","YLR449W","TRUE","0.00506926806364554","85","2483","57","0.0229561014901329","0.670588235294118","GO:0005758","GO:CC","mitochondrial intermembrane space","5488","403","c(""GO:0005740"", ""GO:0031970"")"
"166","YLR449W","TRUE","0.00551771557657941","325","2483","182","0.0732984293193717","0.56","GO:0098796","GO:CC","membrane protein complex","5488","3627","c(""GO:0016020"", ""GO:0032991"")"
"167","YLR449W","TRUE","0.00557697032252712","26","2483","22","0.00886024969794603","0.846153846153846","GO:0034515","GO:CC","proteasome storage granule","5488","1733","c(""GO:0005737"", ""GO:0043232"")"
"168","YLR449W","TRUE","0.00758486422303229","61","2483","43","0.0173177607732582","0.704918032786885","GO:0032993","GO:CC","protein-DNA complex","5488","1572","GO:0032991"
"169","YLR449W","TRUE","0.0130803781946265","43","2483","32","0.0128876359242851","0.744186046511628","GO:0030686","GO:CC","90S preribosome","5488","1139","GO:0030684"
"170","YLR449W","TRUE","0.0172181764419416","27","2483","22","0.00886024969794603","0.814814814814815","GO:0031298","GO:CC","replication fork protection complex","5488","1275","c(""GO:0043596"", ""GO:0140513"")"
"171","YLR449W","TRUE","0.0225647501258153","11","2483","11","0.00443012484897302","1","GO:0071162","GO:CC","CMG complex","5488","3024","c(""GO:0000228"", ""GO:0031261"")"
"172","YLR449W","TRUE","0.0225647501258153","11","2483","11","0.00443012484897302","1","GO:0000176","GO:CC","nuclear exosome (RNase complex)","5488","31","c(""GO:0000178"", ""GO:0031981"", ""GO:0140513"")"
"173","YLR449W","TRUE","0.0346035052739253","53","2483","37","0.0149013290374547","0.69811320754717","GO:0030687","GO:CC","preribosome, large subunit precursor","5488","1140","GO:0030684"
"174","YLR449W","TRUE","0.0424611056855066","17","2483","15","0.00604107933950866","0.882352941176471","GO:0005656","GO:CC","nuclear pre-replicative complex","5488","314","c(""GO:0005654"", ""GO:0036387"", ""GO:0140513"")"
"175","YLR449W","TRUE","0.0424611056855066","17","2483","15","0.00604107933950866","0.882352941176471","GO:0036387","GO:CC","pre-replicative complex","5488","1942","GO:0032993"
"176","YLR449W","TRUE","0.0427249896163056","73","2483","48","0.0193314538864277","0.657534246575342","GO:0030135","GO:CC","coated vesicle","5488","1075","GO:0031410"
"177","YLR449W","TRUE","0.0445100773884568","43","2483","31","0.0124848973016512","0.720930232558139","GO:0099023","GO:CC","vesicle tethering complex","5488","3717","GO:0032991"
"178","YLR449W","TRUE","0.0480511620275214","38","2483","28","0.0112766814337495","0.736842105263158","GO:0030134","GO:CC","COPII-coated ER to Golgi transport vesicle","5488","1074","GO:0030135"
"179","YLR449W","TRUE","0.0499837044841148","10","2483","10","0.00402738622633911","1","GO:0008540","GO:CC","proteasome regulatory particle, base subcomplex","5488","626","c(""GO:0005838"", ""GO:0032991"")"
"180","YLR449W","TRUE","3.37321515724013e-14","623","2365","429","0.181395348837209","0.68860353130016","GO:0032559","GO:MF","adenyl ribonucleotide binding","4380","5411","c(""GO:0030554"", ""GO:0032555"")"
"181","YLR449W","TRUE","4.57353155513207e-14","627","2365","431","0.182241014799154","0.687400318979266","GO:0030554","GO:MF","adenyl nucleotide binding","4380","4883","GO:0017076"
"182","YLR449W","TRUE","6.04551672817255e-14","621","2365","427","0.180549682875264","0.687600644122383","GO:0005524","GO:MF","ATP binding","4380","1888","c(""GO:0032559"", ""GO:0035639"")"
"183","YLR449W","TRUE","4.30128539311793e-12","2073","2365","1243","0.525581395348837","0.599614085865895","GO:0003824","GO:MF","catalytic activity","4380","512","GO:0003674"
"184","YLR449W","TRUE","4.69009655994723e-12","824","2365","541","0.228752642706131","0.656553398058252","GO:1901265","GO:MF","nucleoside phosphate binding","4380","11946","c(""GO:0097159"", ""GO:1901363"")"
"185","YLR449W","TRUE","4.69009655994723e-12","824","2365","541","0.228752642706131","0.656553398058252","GO:0000166","GO:MF","nucleotide binding","4380","35","c(""GO:0036094"", ""GO:1901265"")"
"186","YLR449W","TRUE","2.03106790925919e-11","890","2365","577","0.243974630021142","0.648314606741573","GO:0036094","GO:MF","small molecule binding","4380","6389","GO:0005488"
"187","YLR449W","TRUE","2.9509806209752e-11","187","2365","148","0.0625792811839323","0.79144385026738","GO:0140098","GO:MF","catalytic activity, acting on RNA","4380","11781","GO:0003824"
"188","YLR449W","TRUE","3.73902742403138e-11","726","2365","480","0.202959830866808","0.661157024793388","GO:0017076","GO:MF","purine nucleotide binding","4380","3959","GO:0000166"
"189","YLR449W","TRUE","3.85961597227813e-11","721","2365","477","0.20169133192389","0.661581137309293","GO:0032555","GO:MF","purine ribonucleotide binding","4380","5407","c(""GO:0017076"", ""GO:0032553"")"
"190","YLR449W","TRUE","6.37415691698884e-11","719","2365","475","0.200845665961945","0.660639777468707","GO:0035639","GO:MF","purine ribonucleoside triphosphate binding","4380","6342","c(""GO:0043168"", ""GO:1901265"")"
"191","YLR449W","TRUE","4.44925989291649e-10","745","2365","487","0.205919661733615","0.653691275167785","GO:0097367","GO:MF","carbohydrate derivative binding","4380","10338","GO:0005488"
"192","YLR449W","TRUE","4.81791675719798e-10","735","2365","481","0.20338266384778","0.654421768707483","GO:0032553","GO:MF","ribonucleotide binding","4380","5405","c(""GO:0000166"", ""GO:0097367"")"
"193","YLR449W","TRUE","1.38990927722813e-09","537","2365","362","0.153065539112051","0.674115456238361","GO:0003723","GO:MF","RNA binding","4380","438","GO:0003676"
"194","YLR449W","TRUE","2.66069606571525e-09","845","2365","542","0.229175475687104","0.641420118343195","GO:0043168","GO:MF","anion binding","4380","6775","GO:0043167"
"195","YLR449W","TRUE","9.12761908033535e-06","258","2365","180","0.0761099365750529","0.697674418604651","GO:0016887","GO:MF","ATPase","4380","3852","GO:0003674"
"196","YLR449W","TRUE","9.29166576670237e-06","86","2365","70","0.0295983086680761","0.813953488372093","GO:0140101","GO:MF","catalytic activity, acting on a tRNA","4380","11782","GO:0140098"
"197","YLR449W","TRUE","1.21191404016065e-05","321","2365","218","0.0921775898520085","0.679127725856698","GO:0016772","GO:MF","transferase activity, transferring phosphorus-containing groups","4380","3745","GO:0016740"
"198","YLR449W","TRUE","1.30951285675488e-05","169","2365","124","0.052431289640592","0.733727810650888","GO:0140097","GO:MF","catalytic activity, acting on DNA","4380","11780","GO:0003824"
"199","YLR449W","TRUE","2.30958485555568e-05","2948","2365","1671","0.706553911205074","0.566824966078697","GO:0005488","GO:MF","binding","4380","1862","GO:0003674"
"200","YLR449W","TRUE","4.79962386797728e-05","109","2365","84","0.0355179704016913","0.770642201834862","GO:0008094","GO:MF","ATPase, acting on DNA","4380","1961","c(""GO:0016887"", ""GO:0140097"")"
"201","YLR449W","TRUE","0.000114191893999579","95","2365","74","0.0312896405919662","0.778947368421053","GO:0004386","GO:MF","helicase activity","4380","1005","GO:0008094"
"202","YLR449W","TRUE","0.000170883518786392","1823","2365","1061","0.448625792811839","0.58200767964893","GO:0097159","GO:MF","organic cyclic compound binding","4380","10305","GO:0005488"
"203","YLR449W","TRUE","0.000173876777973473","82","2365","65","0.0274841437632135","0.792682926829268","GO:0016779","GO:MF","nucleotidyltransferase activity","4380","3751","GO:0016772"
"204","YLR449W","TRUE","0.000309353040104974","1812","2365","1053","0.445243128964059","0.58112582781457","GO:1901363","GO:MF","heterocyclic compound binding","4380","11949","GO:0005488"
"205","YLR449W","TRUE","0.00036392144328656","793","2365","486","0.205496828752643","0.612862547288777","GO:0016740","GO:MF","transferase activity","4380","3716","GO:0003824"
"206","YLR449W","TRUE","0.000469011825553166","1492","2365","876","0.370401691331924","0.587131367292225","GO:0043167","GO:MF","ion binding","4380","6774","GO:0005488"
"207","YLR449W","TRUE","0.000579653213344496","37","2365","33","0.013953488372093","0.891891891891892","GO:0004812","GO:MF","aminoacyl-tRNA ligase activity","4380","1371","c(""GO:0016875"", ""GO:0140101"")"
"208","YLR449W","TRUE","0.000579653213344496","37","2365","33","0.013953488372093","0.891891891891892","GO:0016875","GO:MF","ligase activity, forming carbon-oxygen bonds","4380","3841","GO:0016874"
"209","YLR449W","TRUE","0.000616582116715965","116","2365","86","0.0363636363636364","0.741379310344828","GO:0016874","GO:MF","ligase activity","4380","3840","GO:0003824"
"210","YLR449W","TRUE","0.00266342168863838","34","2365","30","0.0126849894291755","0.882352941176471","GO:0097747","GO:MF","RNA polymerase activity","4380","10379","c(""GO:0016779"", ""GO:0140098"")"
"211","YLR449W","TRUE","0.00266342168863838","34","2365","30","0.0126849894291755","0.882352941176471","GO:0003899","GO:MF","DNA-directed 5'-3' RNA polymerase activity","4380","576","GO:0034062"
"212","YLR449W","TRUE","0.00266342168863838","34","2365","30","0.0126849894291755","0.882352941176471","GO:0034062","GO:MF","5'-3' RNA polymerase activity","4380","5891","GO:0097747"
"213","YLR449W","TRUE","0.00439672305028045","33","2365","29","0.012262156448203","0.878787878787879","GO:0003678","GO:MF","DNA helicase activity","4380","401","GO:0004386"
"214","YLR449W","TRUE","0.00723000023227603","32","2365","28","0.0118393234672304","0.875","GO:0008173","GO:MF","RNA methyltransferase activity","4380","2016","c(""GO:0008168"", ""GO:0140098"")"
"215","YLR449W","TRUE","0.00723000023227603","32","2365","28","0.0118393234672304","0.875","GO:0015144","GO:MF","carbohydrate transmembrane transporter activity","4380","2969","GO:0022857"
"216","YLR449W","TRUE","0.0118108927863357","15","2365","15","0.00634249471458774","1","GO:0015578","GO:MF","mannose transmembrane transporter activity","4380","3328","GO:0015149"
"217","YLR449W","TRUE","0.0118108927863357","15","2365","15","0.00634249471458774","1","GO:0005353","GO:MF","fructose transmembrane transporter activity","4380","1801","GO:0015149"
"218","YLR449W","TRUE","0.0230963524514513","33","2365","28","0.0118393234672304","0.848484848484849","GO:0000049","GO:MF","tRNA binding","4380","19","GO:0003723"
"219","YLR449W","TRUE","0.0297185663679909","42","2365","34","0.0143763213530655","0.80952380952381","GO:0051540","GO:MF","metal cluster binding","4380","9186","GO:0005488"
"220","YLR449W","TRUE","0.0297185663679909","42","2365","34","0.0143763213530655","0.80952380952381","GO:0051536","GO:MF","iron-sulfur cluster binding","4380","9182","GO:0051540"
"221","YLR449W","TRUE","0.0313356853711342","29","2365","25","0.0105708245243129","0.862068965517241","GO:0005351","GO:MF","carbohydrate:proton symporter activity","4380","1799","c(""GO:0005402"", ""GO:0015295"")"
"222","YLR449W","TRUE","0.0313356853711342","29","2365","25","0.0105708245243129","0.862068965517241","GO:0005402","GO:MF","carbohydrate:cation symporter activity","4380","1831","c(""GO:0015144"", ""GO:0015294"")"
"223","YLR449W","TRUE","0.0313356853711342","29","2365","25","0.0105708245243129","0.862068965517241","GO:0051119","GO:MF","sugar transmembrane transporter activity","4380","9120","GO:0015144"
"224","YLR449W","TRUE","0.0472074421196605","67","2365","50","0.0211416490486258","0.746268656716418","GO:0004175","GO:MF","endopeptidase activity","4380","826","GO:0008233"
"225","YLR449W","TRUE","0.0176613439708936","36","1341","32","0.0238627889634601","0.888888888888889","KEGG:03050","KEGG","Proteasome","2101","214","KEGG:00000"
"226","YLR449W","TRUE","0.0190963090383209","40","1341","35","0.0260999254287845","0.875","KEGG:00970","KEGG","Aminoacyl-tRNA biosynthesis","2101","153","KEGG:00000"
"227","YLR449W","TRUE","0.0395327439435465","20","1341","19","0.0141685309470544","0.95","KEGG:00071","KEGG","Fatty acid degradation","2101","11","KEGG:00000"
"228","YLR449W","TRUE","6.86867653054848e-05","696","2643","339","0.128263337116913","0.487068965517241","TF:M01901","TF","Factor: Abf1p; motif: YCGTNNNNNRTGAYNN","6599","6","TF:M00000"
"229","YLR449W","TRUE","0.00603238655708489","1103","2643","500","0.189178963299281","0.453309156844968","TF:M01289","TF","Factor: Abf1p; motif: TAYCGTRTNDMRTGAT","6599","4","TF:M00000"
"230","YLR449W","TRUE","0.0163711612736517","77","2643","47","0.0177828225501324","0.61038961038961","TF:M01789","TF","Factor: IFH1; motif: ARATGTAYGGRTGTA","6599","96","TF:M00000"
"231","YLR449W","TRUE","0.041844558200516","2291","2643","982","0.371547483919788","0.428633784373636","TF:M00197","TF","Factor: Abf1p; motif: NRTCAYTNNNNACGW","6599","10","TF:M00000"
"232","YLR449W","TRUE","0.000563334708858303","31","563","30","0.0532859680284192","0.967741935483871","WP:WP425","WP","Eukaryotic Transcription Initiation","834","82","WP:000000"
"233","YLR449W","TRUE","0.0091162776546998","29","563","27","0.0479573712255773","0.931034482758621","WP:WP13","WP","DNA Replication","834","18","WP:000000"
"234","YLR449W","TRUE","0.0224116383955703","15","563","15","0.0266429840142096","1","WP:WP224","WP","Aerobic Glycerol Catabolism","834","19","WP:000000"
"235","YLR449W","TRUE","0.0499684159651128","13","563","13","0.0230905861456483","1","WP:WP132","WP","Cholesterol Biosynthesis","834","59","WP:000000"
